20201221025606,34.72817,135.72780166666666
,adress,rssi,uuid
0,f0:79:60:1d:40:f3,-54,null
1,74:34:a2:de:82:d1,-51,null
2,59:8e:a0:49:f8:c2,-54,null
3,15:fc:eb:cc:d3:6b,-50,0000fd6f-0000-1000-8000-00805f9b34fb
