20210704131347,34.684398333333334,135.80155833333333
,adress,rssi,uuid
0,52:23:5b:78:c0:3e,-89,null
1,00:a0:50:1d:4a:ce,-68,null
2,6a:4b:c4:7c:17:ac,-91,0000fd6f-0000-1000-8000-00805f9b34fb
3,4c:71:5f:69:2b:f2,-65,null
4,ac:12:2f:6b:6a:36,-66,null
5,44:0b:a8:d6:89:94,-76,null
6,4e:aa:51:06:68:64,-56,null
7,61:69:9b:b5:84:25,-97,null
8,53:ff:e4:62:aa:3f,-97,null
9,4f:f3:e2:c7:87:3a,-98,null
10,4b:94:65:a7:d5:95,-97,null
11,7c:a3:27:0c:35:46,-56,null
12,d6:19:90:7a:13:75,-95,null
13,74:f4:f4:ed:58:56,-90,null
14,7e:63:9a:87:3d:2e,-91,null
15,6a:8c:d3:2c:38:7a,-99,null
16,d4:9d:c0:7d:08:71,-91,null
17,29:56:d2:f8:2d:2a,-91,0000fd6f-0000-1000-8000-00805f9b34fb
18,5c:7e:41:54:6b:04,-97,null
19,00:c3:f4:70:96:a3,-98,null
20,73:33:33:5d:b1:8e,-97,null
21,5d:ff:10:ec:b2:07,-92,null
22,4d:8c:84:9d:ff:a9,-96,null
23,41:6d:0a:89:fc:06,-94,null
