,address,rssi,uuid
0,58:79:29:2b:5c:5f,-96,
1,00:a0:50:52:f3:a8,-75,
2,44:fa:51:47:d8:71,-56,
3,7f:08:e6:24:fd:a2,-93,
4,03:9f:69:07:f6:be,-68,
5,5f:d9:20:14:e9:da,-91,
6,1e:e1:2e:43:59:5c,-56,0000fd6f-0000-1000-8000-00805f9b34fb
7,05:e7:83:53:1a:f0,-73,0000fd6f-0000-1000-8000-00805f9b34fb
8,57:96:f8:90:d8:90,-90,
9,7c:15:8e:5c:d0:1f,-82,
10,28:b7:9e:cc:97:c8,-94,
11,ce:e9:9c:55:9d:17,-62,
12,75:0f:d5:da:e6:76,-67,
13,63:66:72:6d:e3:9c,-88,
14,5b:f0:96:78:fe:c3,-87,
15,d4:9d:c0:7d:08:71,-95,
16,d1:6c:78:99:35:e8,-57,
17,4d:b1:e5:d6:b5:1a,-93,
18,52:b3:3d:7a:4a:e4,-98,
19,6c:ee:af:fd:2c:6c,-94,
20,68:21:3a:90:06:a6,-95,
21,79:b9:dc:ed:25:b8,-97,
22,76:ae:dd:77:f0:85,-100,
23,6c:93:7c:3b:30:77,-91,
24,56:e7:15:ab:a1:cd,-91,
25,7f:2c:1c:32:e1:43,-95,
26,2a:0e:d0:7b:bc:17,-95,0000fd6f-0000-1000-8000-00805f9b34fb
27,98:b6:e9:16:1d:33,-62,
28,3c:92:77:bf:fc:d7,-87,0000fd6f-0000-1000-8000-00805f9b34fb
29,62:7c:a3:52:48:e9,-84,
30,46:81:5d:76:2f:e5,-87,
31,d4:9d:c0:7d:1f:5f,-98,
32,44:bd:1f:27:e4:4d,-98,
33,00:c3:f4:70:96:a3,-92,
34,22:3e:74:73:74:09,-92,0000fd6f-0000-1000-8000-00805f9b34fb
