20210701094135,34.68449833333333,135.83274666666668
,adress,rssi,uuid
0,65:c5:ef:16:1f:c2,-55,null
1,55:49:09:27:59:d1,-68,null
2,00:a0:50:53:77:0c,-67,null
3,1d:33:33:e3:d1:5a,-96,0000fd6f-0000-1000-8000-00805f9b34fb
4,44:e8:69:3f:b0:31,-89,null
5,06:70:de:ad:17:e3,-89,0000fd6f-0000-1000-8000-00805f9b34fb
6,75:db:fe:cf:42:76,-91,null
7,00:a0:50:c4:87:e3,-90,null
8,5d:75:05:74:11:27,-91,null
9,58:a5:78:ad:d7:79,-95,null
10,2a:df:61:c3:5e:08,-94,0000fd6f-0000-1000-8000-00805f9b34fb
11,4c:2d:4d:e7:7d:fb,-91,null
12,71:6a:d6:45:38:a4,-89,null
13,4e:d2:a2:d5:80:49,-65,0000fd6f-0000-1000-8000-00805f9b34fb
14,56:44:62:86:95:52,-91,null
15,6f:c0:cf:b3:4a:6d,-97,null
16,5e:bf:a7:64:92:e5,-94,null
17,6a:8b:29:32:0a:60,-92,null
18,52:b1:54:d0:ff:f8,-96,null
19,7f:96:dc:43:8d:b2,-92,null
20,5c:28:e2:0b:17:16,-92,null
21,72:4a:5b:76:8e:0d,-96,null
22,6f:aa:b8:85:a4:d1,-91,null
23,41:e5:21:0c:1b:e8,-89,null
24,5e:07:9e:17:c1:7e,-53,null
25,70:8b:23:2c:d6:f2,-94,null
26,3c:8c:d0:36:84:fd,-91,null
27,27:97:6a:8e:4f:88,-94,0000fd6f-0000-1000-8000-00805f9b34fb
28,65:24:9a:2f:bc:cc,-91,null
29,7f:61:e4:f7:3a:4e,-97,null
30,6c:1f:88:fe:7f:85,-89,null
31,7d:94:6d:2b:b9:3c,-97,null
32,3b:67:3e:72:80:b4,-85,0000fd6f-0000-1000-8000-00805f9b34fb
33,44:de:79:c4:dd:f0,-92,null
34,52:80:8f:d9:55:16,-90,null
35,3c:ac:cc:5e:c3:b4,-95,null
36,c0:00:00:00:b0:e6,-85,null
37,6d:fd:f3:08:2e:69,-94,null
38,14:05:c3:f1:02:5e,-92,0000fd6f-0000-1000-8000-00805f9b34fb
39,09:d9:27:f8:54:48,-87,0000fd6f-0000-1000-8000-00805f9b34fb
40,3b:77:74:66:d0:84,-91,0000fd6f-0000-1000-8000-00805f9b34fb
41,18:dd:4e:b8:db:76,-92,0000fd6f-0000-1000-8000-00805f9b34fb
42,5c:31:3e:05:6b:69,-91,null
43,51:e6:85:fe:2d:65,-87,null
44,39:5a:d7:7f:66:ac,-90,0000fd6f-0000-1000-8000-00805f9b34fb
45,44:9d:e2:62:5c:da,-97,null
46,32:b0:58:48:45:9e,-92,0000fd6f-0000-1000-8000-00805f9b34fb
47,56:31:b7:7b:41:12,-90,null
48,74:b4:00:7f:e7:19,-96,null
49,14:68:cf:fa:d7:76,-93,0000fd6f-0000-1000-8000-00805f9b34fb
50,34:66:df:de:49:23,-97,0000fd6f-0000-1000-8000-00805f9b34fb
51,52:7a:89:02:82:25,-97,null
52,5f:9b:2a:00:5f:62,-97,null
