20210701094048,34.684506666666664,135.83165833333334
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-69,null
1,64:4a:7d:e5:cf:a5,-81,null
2,67:2e:35:6f:a0:c3,-93,null
3,f6:6b:1c:9f:cb:04,-95,null
4,0c:e8:f8:d9:78:7c,-93,0000fd6f-0000-1000-8000-00805f9b34fb
5,4e:54:80:de:db:e5,-92,null
6,5e:07:9e:17:c1:7e,-55,null
7,65:c5:ef:16:1f:c2,-50,null
8,76:95:f9:7e:5f:f4,-74,null
9,08:a0:f0:61:c5:f2,-85,0000fd6f-0000-1000-8000-00805f9b34fb
10,00:a0:50:c4:87:e3,-86,null
11,4e:d2:a2:d5:80:49,-76,0000fd6f-0000-1000-8000-00805f9b34fb
12,55:49:09:27:59:d1,-64,null
13,7a:0f:79:77:5e:54,-95,null
14,65:bc:c2:00:72:22,-90,null
15,c0:00:00:00:b0:e6,-87,null
16,5c:8d:8a:3b:4b:89,-93,null
17,61:7b:e4:51:3e:22,-95,null
