20210701101130,34.683475,135.80443166666666
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-67,null
1,d4:9d:c0:7c:e6:a9,-94,null
2,d4:9d:c0:7d:09:21,-95,null
3,4a:1b:73:66:94:3f,-93,null
4,12:9d:07:c6:a7:96,-96,null
5,d4:9d:c0:7b:cc:bf,-99,null
6,78:a0:4c:f0:21:57,-88,null
7,4c:cb:58:29:3c:72,-93,null
8,57:57:8a:bd:80:ba,-86,null
9,74:76:c6:27:74:f9,-86,null
10,4e:bf:5a:6c:60:78,-98,null
11,d4:9d:c0:7d:08:71,-92,null
12,d4:9d:c0:7d:20:e7,-91,null
13,37:3d:1d:11:ec:2a,-86,0000fd6f-0000-1000-8000-00805f9b34fb
14,33:60:7f:45:f1:e2,-99,null
15,d4:9d:c0:7d:32:79,-95,null
16,48:9a:d8:98:42:a6,-95,null
17,d4:9d:c0:7d:09:95,-98,null
18,76:a1:9c:1e:05:5c,-90,null
19,c4:19:4c:2b:9e:c1,-87,null
20,d4:9d:c0:7d:31:b9,-94,null
21,6d:fa:2b:52:63:7a,-95,null
22,ce:71:29:e0:46:73,-86,null
23,18:f1:3b:36:82:84,-95,null
24,4e:cb:69:f2:40:2e,-95,null
25,d4:9d:c0:7d:30:37,-93,null
26,60:5d:1d:7f:e4:e5,-92,null
27,51:8b:ec:39:ef:dd,-94,null
28,de:58:1c:95:68:ac,-92,null
29,d4:9d:c0:7d:09:1b,-96,null
30,34:aa:3b:f8:04:89,-95,null
31,27:6a:18:fd:1e:90,-91,0000fd6f-0000-1000-8000-00805f9b34fb
32,d4:9d:c0:7d:08:51,-96,null
