,address,rssi,uuid
0,00:a0:50:53:77:0c,-72,
1,62:d8:f5:40:ea:04,-82,
2,5f:00:46:01:f1:ac,-90,
3,43:ae:7f:35:16:03,-86,
4,4a:44:fd:21:15:65,-90,
5,5c:3c:8c:5d:36:0c,-93,
6,7a:67:10:e2:94:ff,-66,0000fd6f-0000-1000-8000-00805f9b34fb
7,23:ef:83:2b:99:4b,-87,0000fd6f-0000-1000-8000-00805f9b34fb
8,73:3a:8b:2c:e4:3f,-92,
9,71:8f:cb:35:b5:52,-88,
10,48:ca:1e:9e:06:7d,-93,
11,73:c9:5a:1d:6a:f7,-88,
12,79:3a:bd:18:14:40,-61,
13,46:70:fd:a2:41:cc,-93,
14,28:11:a5:cb:cf:bd,-87,
15,28:11:a5:d0:b8:30,-92,
16,07:ed:48:0a:8b:08,-95,
17,57:95:7f:af:c3:8b,-92,
18,6a:ae:5c:62:93:aa,-95,
19,50:1e:14:19:7f:a2,-94,
20,37:41:bf:2a:de:26,-94,
21,d4:36:39:ba:c1:ad,-98,
22,1b:d2:75:bd:72:64,-95,0000fd6f-0000-1000-8000-00805f9b34fb
23,63:4b:c4:d8:fb:1a,-96,
24,43:b2:9f:8b:5e:1f,-91,
25,45:75:f7:a3:e0:39,-93,
26,28:11:a5:cb:f2:58,-83,
27,54:16:a4:3e:5e:92,-91,
28,64:7e:f1:54:71:dd,-91,
29,7a:2d:fc:62:1d:f2,-93,
30,34:88:fb:7f:55:be,-97,
31,78:9c:d5:eb:43:03,-101,
32,49:2a:59:ba:40:09,-87,
