,address,rssi,uuid
0,00:a0:50:53:77:0c,-71,
1,28:11:a5:cb:cf:bd,-82,
2,51:95:3b:90:4c:d4,-92,
3,73:75:82:17:8c:8d,-90,
4,4b:68:90:20:f3:af,-94,
5,64:33:e5:2c:ab:57,-92,
6,3a:b9:5d:40:40:2e,-88,0000fd6f-0000-1000-8000-00805f9b34fb
7,66:8b:42:91:ef:14,-68,
8,42:16:d4:52:5c:fb,-57,
9,0d:9e:2b:ff:af:18,-88,0000fd6f-0000-1000-8000-00805f9b34fb
10,43:f7:f7:98:ea:33,-87,
11,6d:66:6c:67:73:a0,-84,
12,47:c4:02:96:e4:91,-93,
13,6b:e9:d3:91:c5:8b,-90,
14,6f:77:a5:ce:c8:96,-69,
15,72:ec:ee:57:d7:95,-85,
16,28:11:a5:cb:f2:58,-79,
17,f3:85:80:87:df:89,-86,
18,73:e9:d2:4b:f9:5a,-86,
19,53:84:47:53:a3:9d,-87,
20,74:3a:11:17:91:a2,-96,
21,d4:36:39:ba:bf:4c,-92,
22,6c:91:d6:78:8f:d5,-92,
23,2c:e2:44:57:8d:ca,-85,0000fd6f-0000-1000-8000-00805f9b34fb
24,66:c1:3b:b0:c9:7f,-96,
25,d4:36:39:ba:bd:b6,-93,
26,43:64:ac:d9:13:35,-91,
27,77:2d:ef:a9:5a:cc,-92,
28,72:9f:5c:6f:82:ef,-99,
29,01:a5:6c:df:96:a9,-95,0000fd6f-0000-1000-8000-00805f9b34fb
30,4f:62:0c:af:18:ce,-83,
31,7f:40:05:cc:af:a5,-92,
