,address,rssi,uuid
0,43:e2:ed:d6:7a:8c,-95,0000fd6f-0000-1000-8000-00805f9b34fb
1,5f:b3:fd:fe:38:93,-81,
2,30:8f:16:6a:f6:da,-84,
3,00:a0:50:c4:24:ee,-68,
4,40:8a:ef:f7:5b:a3,-59,
5,72:5c:40:e6:83:9b,-53,
6,5b:67:b2:9d:bc:38,-94,
7,43:17:c5:33:d3:1d,-89,
8,55:e0:79:36:52:ee,-100,
9,7f:85:d2:32:11:bf,-96,
10,57:51:e6:41:ea:1a,-94,
11,42:06:1b:7b:e1:c5,-84,
12,6a:f1:82:99:62:a6,-100,
13,5c:0b:c1:d0:a7:ab,-94,
14,6d:a6:bc:73:c2:21,-100,
15,28:3a:4d:24:b1:9a,-90,
16,6d:68:62:96:55:7b,-92,
17,66:de:1d:bc:37:ca,-95,
18,d0:27:95:7e:ea:db,-91,
19,3f:41:7a:cf:45:a5,-98,0000fd6f-0000-1000-8000-00805f9b34fb
20,56:d0:17:e2:a9:82,-93,
21,72:b5:fa:77:9f:a9,-99,
