20210701095006,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-72,null
1,40:52:85:91:78:dd,-85,null
2,45:71:16:f7:e4:51,-67,null
3,60:98:a2:6e:1d:4c,-91,null
4,6f:e0:c6:52:80:76,-95,null
5,29:71:30:cb:85:8a,-100,null
6,3b:0a:2e:7c:3f:8e,-82,0000fd6f-0000-1000-8000-00805f9b34fb
7,5a:07:40:a9:02:17,-83,null
8,e7:26:d1:a0:bc:49,-98,null
9,55:e3:a1:23:2f:b7,-95,null
10,43:d2:18:74:d6:f0,-81,null
11,62:a7:cd:49:03:64,-97,null
12,02:f9:95:1b:1d:e1,-99,0000fd6f-0000-1000-8000-00805f9b34fb
13,3d:de:2e:dc:79:20,-90,0000fd6f-0000-1000-8000-00805f9b34fb
14,2b:87:cd:83:f9:69,-95,0000fd6f-0000-1000-8000-00805f9b34fb
15,68:c2:d5:fc:d9:cd,-99,null
16,18:7a:93:a4:b7:5f,-94,null
17,6e:4d:1b:c3:37:37,-94,null
